Verif,P8,pressure,DAQ-3,CH1,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,flush,Yes,No,,Incomplete,
Verif,PP0,pressure,Kistler LabAmp,CH6,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,flush,Yes,No,,Incomplete,
Verif,PP15,pressure,Kistler LabAmp,CH7,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,flush,No,No,,Incomplete,Left Side 15 deg
Verif,PP30,pressure,Kistler LabAmp,CH8,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,flush,No,No,,Incomplete,Right Side 30 deg
Verif,Trig-1,voltage,DAQ-1,CH5,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
Verif,Trig-2,voltage,DAQ-2,CH4,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
Verif,Trig-3,voltage,DAQ-3,CH2,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
Group Reference Note (Verif),Verification

Group,Sensor ID,Measured Quantity,DAQ System,DAQ Channel,Serial Number,Manufacturer,Model,Sensitivity,Location Label,"Coord.(x,y,z)m",Coordinate Origin,Mounting Method,Active,Blind/Control,Trigger Method,Status,Notes
VH2D-01,P1,pressure,DAQ-1,CH1,1254024,Kistler,m,-80.88 pC/bar,5L swaped to 3L on Verif-04,"(0.45,0.593,0.396)",1 left,flush,No,No,,Complete,not used today maybe damaged
VH2D-01,P2,pressure,DAQ-2,CH1,6266801,Kistler,6266801,-37.02 pC/bar,6L,"(0.450,0.290,0.403)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,
VH2D-01,P3,pressure,DAQ-1,CH2,1008977,Kistler,7061B,-81.58 pC/bar,3L swaped to 5L on Verif-04,"(-0.45,0.396,0.427)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,Used to detect electrical/mechanical contamination and ignition-related EMI.
VH2D-01,P4,pressure,DAQ-2,CH2,6266802,Kistler,,-37.39 pC/bar,4L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-01,P5,pressure,DAQ-1,CH3,1946319,Kistler,7061B,-79.12 pC/bar,3L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-01,P6,pressure,DAQ-2,CH3,6266803,Kistler,601CAA,-37.66 pC/bar,2L,"(-0.450,0.376,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-01,P7,pressure,DAQ-2,CH4,931538,Kistler,931538,-80.73 pC/bar,1R,"(0.45,0.381,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-01,P8,pressure,DAQ-3,CH1,6266804,Kistler,601CAA,-37.55 pC/bar,4R,"(0.450,0.361,0.433)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-01,P9,pressure,DAQ-1,CH1,1008976,Kistler,,-78.79 pC/bar,1L,"(-0.45,0.396,0.467)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-01,PP1,pressure,Kistler LabAmp,CH6,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,Yes,No,,Incomplete,"Angle 0 deg
radius 3m
sensitivity 3264 mV/bar"
VH2D-01,PP2,pressure,Kistler LabAmp,CH7,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"right Side 30 deg
radius 3m
sensitivity 3478  mV/bar"
VH2D-01,PP3,pressure,Kistler LabAmp,CH8,,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"Right Side 60 deg
radius 3m
sensitivity 3461 mV/bar"
VH2D-01,Trig-1,voltage,DAQ-1,CH5,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-01,Trig-2,voltage,DAQ-2,CH4,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-01,Trig-3,voltage,DAQ-3,CH2,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
Group Reference Note (VH2D-01),Vented deflagration concentration series (Hotwire)

Group,Sensor ID,Measured Quantity,DAQ System,DAQ Channel,Serial Number,Manufacturer,Model,Sensitivity,Location Label,"Coord.(x,y,z)m",Coordinate Origin,Mounting Method,Active,Blind/Control,Trigger Method,Status,Notes
VH2D-02,P3,pressure,DAQ-1,CH2,1008977,Kistler,7061B,-81.58 pC/bar,3L swaped to 5L on Verif-04,"(-0.45,0.396,0.427)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,Used to detect electrical/mechanical contamination and ignition-related EMI.
VH2D-02,P3-Copy,pressure,DAQ-4,CH1,1008977,Kistler,7061B,-81.58 pC/bar,3L swaped to 5L on Verif-04,"(-0.45,0.396,0.427)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,Used to detect electrical/mechanical contamination and ignition-related EMI.
VH2D-02,P7,pressure,DAQ-2,CH4,931538,Kistler,931538,-80.73 pC/bar,1R,"(0.45,0.381,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-02,P7-Copy,pressure,DAQ-1,CH2,931538,Kistler,931538,-80.73 pC/bar,1R,"(0.45,0.381,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-02,Trig-1,voltage,DAQ-1,CH5,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-02,Trig-4,voltage,DAQ-4,CH8,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
Group Reference Note (VH2D-02),LU vs Kistler

Group,Sensor ID,Measured Quantity,DAQ System,DAQ Channel,Serial Number,Manufacturer,Model,Sensitivity,Location Label,"Coord.(x,y,z)m",Coordinate Origin,Mounting Method,Active,Blind/Control,Trigger Method,Status,Notes
VH2D-03,P2,pressure,DAQ-2,CH1,6266801,Kistler,6266801,-37.02 pC/bar,6L,"(0.450,0.290,0.403)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,
VH2D-03,P3,pressure,DAQ-1,CH2,1008977,Kistler,7061B,-81.58 pC/bar,5L,"(-0.45,0.396,0.427)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,Used to detect electrical/mechanical contamination and ignition-related EMI.
VH2D-03,P4,pressure,DAQ-2,CH2,6266802,Kistler,,-37.39 pC/bar,4L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-03,P5,pressure,DAQ-1,CH3,1946319,Kistler,7061B,-79.12 pC/bar,3L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-03,P6,pressure,DAQ-2,CH3,6266803,Kistler,601CAA,-37.66 pC/bar,2L,"(-0.450,0.376,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-03,P7,pressure,DAQ-1,CH4,931538,Kistler,931538,-80.73 pC/bar,1R,"(0.45,0.381,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-03,P8,pressure,DAQ-3,CH1,6266804,Kistler,601CAA,-37.55 pC/bar,4R,"(0.450,0.361,0.433)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-03,P9,pressure,DAQ-1,CH1,1008976,Kistler,,-78.79 pC/bar,1L,"(-0.45,0.396,0.467)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-03,PP1,pressure,Kistler LabAmp,CH6,6652959,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,Yes,No,,Incomplete,"Angle 60 deg
radius 3m
sensitivity 3264 mV/bar"
VH2D-03,PP2,pressure,Kistler LabAmp,CH7,6652961,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"right Side 30 deg
radius 3m
sensitivity 3478  mV/bar"
VH2D-03,PP3,pressure,Kistler LabAmp,CH8,6652960,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"Center 0 deg
radius 3m
sensitivity 3461 mV/bar"
VH2D-03,Trig-1,voltage,DAQ-1,CH5,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-03,Trig-2,voltage,DAQ-2,CH4,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-03,Trig-3,voltage,DAQ-3,CH2,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,

Group,Sensor ID,Measured Quantity,DAQ System,DAQ Channel,Serial Number,Manufacturer,Model,Sensitivity,Location Label,"Coord.(x,y,z)m",Coordinate Origin,Mounting Method,Active,Blind/Control,Trigger Method,Status,Notes
VH2D-04,P2,pressure,DAQ-2,CH1,6266801,Kistler,6266801,-37.02 pC/bar,6L,"(0.450,0.290,0.403)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,
VH2D-04,P3,pressure,DAQ-1,CH2,1008977,Kistler,7061B,-81.58 pC/bar,5L,"(-0.45,0.396,0.427)",internal lower-front-left corner of chamber,flush,Yes,No,,Complete,Used to detect electrical/mechanical contamination and ignition-related EMI.
VH2D-04,P4,pressure,DAQ-2,CH2,6266802,Kistler,,-37.39 pC/bar,4L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-04,P5,pressure,DAQ-1,CH3,1946319,Kistler,7061B,-79.12 pC/bar,3L,"(-0.45,0.416,0.447)",internal lower-front-left corner of chamber,recessed,Yes,Yes,,Complete,
VH2D-04,P6,pressure,DAQ-2,CH3,6266803,Kistler,601CAA,-37.66 pC/bar,2L,"(-0.450,0.376,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-04,P7,pressure,DAQ-1,CH4,931538,Kistler,931538,-80.73 pC/bar,1R,"(0.45,0.381,0.447)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-04,P8,pressure,DAQ-3,CH1,6266804,Kistler,601CAA,-37.55 pC/bar,4R,"(0.450,0.361,0.433)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,added hight vacuum greaese
VH2D-04,P9,pressure,DAQ-1,CH1,1008976,Kistler,,-78.79 pC/bar,1L,"(-0.45,0.396,0.467)",internal lower-front-left corner of chamber,recessed,Yes,No,,Complete,
VH2D-04,PP1,pressure,Kistler LabAmp,CH6,6652959,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,Yes,No,,Incomplete,"Angle 0 deg
radius 3m
sensitivity 3264 mV/bar"
VH2D-04,PP2,pressure,Kistler LabAmp,CH7,6652961,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"0 deg
radius 5m
sensitivity 3478  mV/bar"
VH2D-04,PP3,pressure,Kistler LabAmp,CH8,6652960,Kistler,,- pC/bar,,"(0,2,0.68)",internal lower-front-left corner of chamber,other,No,No,,Incomplete,"Center 0 deg
radius 7m
sensitivity 3461 mV/bar"
VH2D-04,Trig-1,voltage,DAQ-1,CH5,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-04,Trig-2,voltage,DAQ-2,CH4,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
VH2D-04,Trig-3,voltage,DAQ-3,CH2,,Kistler,,- pC/bar,,"(-,-,-)",internal lower-front-left corner of chamber,N/A,Yes,No,M-Duino,Complete,
